track_name,artist_names,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Still Don't Know My Name,Labrinth,0.316,0.63,5.0,1.0,-5.962999999999999,0.11699999999999999,0.47100000000000003,0.262,0.205,0.313,89.64299999999999,153294.0
Still Goin Down,Morgan Wallen,0.58,0.752,7.0,1.0,-5.078,0.0267,0.49,0.0,0.27699999999999997,0.72,148.108,186293.0
Still Hood,"Lil Baby, Lil Durk",0.742,0.701,1.0,1.0,-5.92,0.21,0.0821,0.0,0.11599999999999999,0.17800000000000002,137.951,195064.0
Still Runnin (feat. Meek Mill),"Lil Baby, Lil Durk, Meek Mill",0.856,0.727,2.0,1.0,-5.6160000000000005,0.27699999999999997,0.013000000000000001,0.0,0.11699999999999999,0.28600000000000003,146.04399999999995,173419.0
Still Trappin',"Lil Durk, King Von",0.877,0.677,5.0,0.0,-4.968999999999999,0.35600000000000004,0.0439,0.0,0.0986,0.627,144.941,172185.0
Still into You,Paramore,0.602,0.9229999999999999,5.0,1.0,-3.763,0.044000000000000004,0.0098,0.0,0.0561,0.765,136.01,216013.0
Stir Fry,Migos,0.8170000000000001,0.816,2.0,1.0,-5.402,0.26899999999999996,0.00263,0.0,0.159,0.508,181.982,190288.0
Stoned at the Nail Salon,Lorde,0.466,0.113,2.0,1.0,-13.325,0.0414,0.9470000000000001,7.53e-05,0.0986,0.10400000000000001,125.369,266432.0
Stop The Rain,Ed Sheeran,0.6859999999999999,0.765,8.0,1.0,-4.7780000000000005,0.11800000000000001,0.0122,0.0,0.127,0.743,99.99799999999999,203493.0
Straight To It (feat. Fivio Foreign),"King Von, Fivio Foreign",0.8290000000000001,0.727,1.0,1.0,-6.169,0.253,0.0608,4.47e-06,0.0975,0.877,139.95,178413.0
Straightenin,Migos,0.848,0.625,9.0,1.0,-5.776,0.11,0.0319,0.0,0.10099999999999999,0.106,135.957,255023.0
Strangers By Nature,Adele,0.387,0.253,5.0,1.0,-8.901,0.0336,0.7979999999999999,0.00015900000000000002,0.0848,0.134,68.00399999999999,182163.0
Street Runner,Rod Wave,0.613,0.61,5.0,0.0,-8.633,0.24600000000000002,0.21100000000000002,0.000361,0.152,0.433,160.004,252021.0
Streets,Doja Cat,0.7490000000000001,0.46299999999999997,11.0,1.0,-8.433,0.0842,0.21,0.0382,0.33799999999999997,0.18899999999999997,90.035,226987.0
Stressed (with J. Cole & T-Shyne),"Young Thug, J. Cole, T-Shyne",0.7070000000000001,0.442,0.0,0.0,-10.395,0.33899999999999997,0.0698,0.0,0.106,0.344,81.021,220413.0
Stronger,Kanye West,0.617,0.7170000000000001,10.0,0.0,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0
Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",0.597,0.45,8.0,1.0,-6.6579999999999995,0.0418,0.223,0.0,0.382,0.537,178.765,228482.0
Suave,Luis Miguel,0.61,0.677,4.0,0.0,-9.812999999999999,0.0325,0.0614,0.0,0.23199999999999998,0.444,103.946,289600.0
SugarCrash!,ElyOtto,0.748,0.7340000000000001,0.0,1.0,-6.499,0.124,0.524,1.15e-05,0.0975,0.368,97.75299999999999,80081.0
Suicide (with Lil Tjay),"Polo G, Lil Tjay",0.624,0.528,9.0,1.0,-9.368,0.31,0.337,0.0,0.0877,0.6829999999999999,157.83,170925.0
Summer Of '69,Bryan Adams,0.505,0.71,2.0,1.0,-10.853,0.0371,0.0115,2.58e-06,0.0977,0.7709999999999999,138.907,216973.0
Summer Rain,Majid Jordan,0.705,0.727,8.0,0.0,-4.524,0.0386,0.0341,1.0300000000000001e-05,0.428,0.762,120.031,200133.0
Summer of Love (Shawn Mendes & Tainy),"Shawn Mendes, Tainy",0.7759999999999999,0.8079999999999999,11.0,1.0,-4.501,0.11699999999999999,0.0297,0.000127,0.10300000000000001,0.494,123.988,184104.0
Sun Goes Down (Buddy),Charlotte Cardin,0.622,0.193,5.0,1.0,-6.7829999999999995,0.0384,0.755,0.0,0.11,0.35600000000000004,130.064,218600.0
Sunday Best,Surfaces,0.878,0.525,5.0,1.0,-6.8320000000000025,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571.0
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0.755,0.522,2.0,1.0,-4.368,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,157560.0
Sunroof,"Nicky Youre, dazy",0.768,0.7140000000000001,10.0,1.0,-5.11,0.0401,0.35200000000000004,0.0,0.15,0.8420000000000001,131.44299999999998,163026.0
Sunshine,OneRepublic,0.6970000000000001,0.875,5.0,1.0,-4.621,0.034,0.13699999999999998,0.0,0.28,0.774,140.069,163855.0
Super Cell,Trippie Redd,0.6409999999999999,0.755,4.0,0.0,-3.6210000000000004,0.113,0.0162,0.0,0.0849,0.603,154.829,161027.0
Super Gremlin,Kodak Black,0.825,0.414,2.0,1.0,-6.6339999999999995,0.14400000000000002,0.00265,0.0,0.35700000000000004,0.106,72.993,200548.0
Supernatural,Trippie Redd,0.449,0.852,1.0,1.0,-3.6180000000000003,0.308,0.00938,0.0,0.127,0.425,156.675,140832.0
Superstar (Taylor’s Version),Taylor Swift,0.45399999999999996,0.555,2.0,1.0,-6.69,0.0283,0.157,0.0,0.34299999999999997,0.171,171.862,263865.0
Superstition,Stevie Wonder,0.611,0.578,1.0,1.0,-14.171,0.0676,0.0598,0.0219,0.0983,0.884,100.625,266133.0
Sure Thing,Miguel,0.684,0.607,11.0,0.0,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,195373.0
Surface Pressure,Jessica Darrow,0.65,0.584,2.0,1.0,-8.286,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227.0
"Surface Pressure - From ""Encanto""/Soundtrack Version",Jessica Darrow,0.65,0.584,2.0,1.0,-8.286,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227.0
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",0.57,0.573,5.0,1.0,-6.935,0.47600000000000003,0.156,0.0,0.256,0.517,76.006,229938.0
Sweater Weather,The Neighbourhood,0.612,0.807,10.0,1.0,-2.81,0.0336,0.0495,0.0177,0.10099999999999999,0.39799999999999996,124.053,240400.0
Sweet Child O' Mine,Guns N' Roses,0.45399999999999996,0.91,6.0,1.0,-7.766,0.0448,0.0866,0.0996,0.11599999999999999,0.629,125.116,354520.0
Sweet Dream,Alessia Cara,0.76,0.532,0.0,1.0,-9.177,0.127,0.252,0.0,0.252,0.5,123.064,181882.0
Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",0.6920000000000001,0.711,0.0,0.0,-7.4979999999999976,0.0317,0.225,0.0,0.12,0.875,125.135,216933.0
Sweet Home Alabama,Lynyrd Skynyrd,0.596,0.605,7.0,1.0,-12.145,0.0255,0.18100000000000002,0.000331,0.0863,0.8859999999999999,97.79799999999999,283800.0
Sweetest Pie,"Megan Thee Stallion, Dua Lipa",0.8140000000000001,0.628,7.0,1.0,-7.178,0.221,0.16699999999999998,0.0,0.10099999999999999,0.677,123.977,201334.0
Swim,Chase Atlantic,0.6659999999999999,0.542,8.0,1.0,-6.428999999999999,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787.0
Switch A Nigga Out,Summer Walker,0.573,0.289,2.0,1.0,-9.532,0.0953,0.19899999999999998,1.05e-05,0.10099999999999999,0.0393,99.96,177542.0
"Switch it Up (feat. G Herbo, No More Heroes)","Pooh Shiesty, G Herbo, No More Heroes",0.44299999999999995,0.731,0.0,1.0,-4.997,0.255,0.289,0.0,0.207,0.956,147.81799999999996,168649.0
Switches & Dracs (with Lil Durk feat. EST Gee),"Moneybagg Yo, Lil Durk, EST Gee",0.772,0.563,11.0,0.0,-8.187999999999999,0.452,0.0107,0.0,0.304,0.521,160.064,133631.0
SÚBELE EL VOLUMEN,"Daddy Yankee, Myke Towers, Jhay Cortez",0.83,0.623,6.0,1.0,-4.056,0.0801,0.0219,0.0,0.0812,0.614,101.036,223366.0
Súbelo,"Anuel AA, Myke Towers, Jhay Cortez",0.625,0.754,6.0,0.0,-4.158,0.076,0.17,3.76e-05,0.109,0.746,89.88799999999998,239797.0
TALES OF DOMINICA,Lil Nas X,0.742,0.7340000000000001,8.0,0.0,-5.5820000000000025,0.0407,0.629,0.00314,0.0834,0.541,114.95200000000001,146006.0
TE DESEO LO MEJOR,Bad Bunny,0.763,0.597,1.0,1.0,-5.053999999999999,0.0416,0.158,1.83e-05,0.111,0.19399999999999998,126.054,139576.0
TE MUDASTE,Bad Bunny,0.8109999999999999,0.637,10.0,0.0,-4.835,0.0591,0.23399999999999999,0.000572,0.11800000000000001,0.47100000000000003,92.025,130014.0
TERE TE,"AP Dhillon, Gurinder Gill, Various Artists",0.685,0.489,7.0,0.0,-11.039000000000001,0.166,0.0447,0.0,0.153,0.32899999999999996,171.955,114417.0
THAT'S A JOKE,NF,0.7879999999999999,0.9329999999999999,9.0,1.0,-2.6639999999999997,0.298,0.599,0.0,0.685,0.6,139.016,229657.0
THATS WHAT I WANT,Lil Nas X,0.737,0.846,1.0,0.0,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.98100000000002,143901.0
THE WAY THINGS GOING,Future,0.639,0.743,6.0,0.0,-4.917,0.261,0.0234,1.7199999999999998e-05,0.10800000000000001,0.27,175.067,179493.0
TO THE MOON,"Jnr Choi, Sam Tompkins",0.745,0.65,2.0,1.0,-11.814,0.34600000000000003,0.0451,0.00758,0.111,0.386,144.047,152137.0
TODO O NADA,"Lunay, Anitta",0.7809999999999999,0.67,0.0,0.0,-2.588,0.0484,0.23199999999999998,2.01e-06,0.10400000000000001,0.85,177.957,208000.0
TRAGIC (feat. Youngboy Never Broke Again & Internet Money),"The Kid LAROI, YoungBoy Never Broke Again, Internet Money",0.779,0.642,8.0,0.0,-6.3210000000000015,0.11599999999999999,0.0383,0.0,0.2,0.38799999999999996,82.363,153147.0
TRUST,"NF, Tech N9ne",0.746,0.884,10.0,0.0,-3.3480000000000003,0.33,0.138,0.0,0.146,0.664,140.1,264416.0
TSU,Drake,0.568,0.56,9.0,1.0,-9.059,0.42,0.228,3.05e-06,0.39,0.24600000000000002,130.019,308756.0
TUS LÁGRIMAS,"Mora, Sech",0.6829999999999999,0.7140000000000001,1.0,1.0,-4.898,0.252,0.18100000000000002,1e-06,0.111,0.44799999999999995,173.963,174483.0
TUY,"Cartel De Santa, Aleman, Millonario, Adan Cruz",0.773,0.777,1.0,1.0,-4.5089999999999995,0.14,0.539,0.0,0.29100000000000004,0.491,134.845,270576.0
Tacones Rojos,Sebastian Yatra,0.746,0.8440000000000001,11.0,0.0,-3.4989999999999997,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0
Take It Easy - 2013 Remaster,Eagles,0.575,0.67,7.0,1.0,-10.39,0.0318,0.34299999999999997,4.95e-06,0.129,0.74,139.191,211578.0
Take Me to Church,Hozier,0.5660000000000001,0.664,4.0,0.0,-5.303,0.0464,0.634,0.0,0.11599999999999999,0.4370000000000001,128.945,241688.0
Take My Breath,The Weeknd,0.698,0.769,8.0,1.0,-7.154,0.0368,0.0128,0.0016600000000000002,0.23800000000000002,0.354,121.02,339023.0
Take My Breath - Single Version,The Weeknd,0.747,0.7390000000000001,8.0,1.0,-6.007999999999999,0.0487,0.0106,2.22e-05,0.10099999999999999,0.523,120.99600000000001,220196.0
Take You Dancing,Jason Derulo,0.789,0.711,2.0,1.0,-4.248,0.040999999999999995,0.0332,0.0,0.0876,0.753,112.985,190306.0
Tal Vez,Paulo Londra,0.855,0.649,8.0,1.0,-2.443,0.151,0.25,0.0,0.0801,0.741,161.986,263899.0
Talk Of The Town,Jack Harlow,0.5770000000000001,0.44799999999999995,1.0,1.0,-9.215,0.18899999999999997,0.395,0.0,0.61,0.5429999999999999,137.694,82927.0
Talk To Me,"Drakeo the Ruler, Drake",0.773,0.281,1.0,1.0,-9.781,0.11,0.24,0.0,0.11199999999999999,0.465,102.01899999999999,227706.0
Talking to the Moon,Bruno Mars,0.498,0.59,1.0,0.0,-4.721,0.032,0.511,0.0,0.107,0.0784,145.86700000000005,217867.0
Tampa,Cico P,0.888,0.408,8.0,0.0,-10.162,0.48700000000000004,0.16399999999999998,0.0,0.0912,0.742,77.029,176160.0
Tan Bonita,Piso 21,0.82,0.804,9.0,1.0,-7.226,0.0528,0.175,0.00215,0.064,0.8440000000000001,110.98200000000001,211998.0
Tan Solo Morro,"Aldo Trujillo, Polo Gonzalez",0.657,0.715,1.0,1.0,-9.3,0.0333,0.0906,0.0,0.147,0.961,147.124,144545.0
Tan Solo Morro,"Polo Gonzalez, Aldo Trujillo",0.6559999999999999,0.715,1.0,1.0,-9.3,0.0332,0.0912,0.0,0.13,0.961,147.125,144545.0
Tarot,"Bad Bunny, Jhay Cortez",0.795,0.684,11.0,0.0,-3.971,0.0419,0.0225,0.0,0.6579999999999999,0.419,114.01100000000001,237895.0
Tattoo - Remix with Camilo,"Rauw Alejandro, Camilo",0.721,0.637,9.0,1.0,-5.1339999999999995,0.28600000000000003,0.0406,0.0,0.0525,0.691,193.922,222680.0
Tatuajes,Joan Sebastian,0.8,0.46399999999999997,7.0,1.0,-7.432,0.0323,0.741,1.54e-06,0.131,0.87,100.71799999999999,211255.0
Te Acuerdas,"Sech, Arcangel",0.84,0.6920000000000001,1.0,1.0,-2.182,0.0689,0.0871,0.0154,0.251,0.597,89.991,227700.0
Te Acuerdas De Mí,"J Balvin, Yandel",0.782,0.858,8.0,0.0,-4.645,0.0599,0.0044,1.99e-06,0.287,0.8320000000000001,90.01,104067.0
Te Apuesto - En vivo,Marca MP,0.7240000000000001,0.35700000000000004,8.0,1.0,-8.197000000000001,0.0715,0.4320000000000001,0.0,0.12,0.69,141.159,228545.0
Te Conocí en Japón,Humbe,0.563,0.535,0.0,1.0,-8.963,0.0695,0.396,0.0,0.306,0.816,169.893,188526.0
Te Felicito,"Shakira, Rauw Alejandro",0.695,0.636,5.0,1.0,-4.654,0.317,0.23399999999999999,0.0,0.081,0.575,174.14,172235.0
Te Hubieras Ido Antes,Julión Álvarez y su Norteño Banda,0.723,0.47600000000000003,3.0,1.0,-5.692,0.0474,0.653,0.0,0.059000000000000004,0.966,149.971,191413.0
Te Ire A Buscar,"Santa Fe Klan, Nanpa Básico",0.684,0.58,4.0,0.0,-7.682,0.133,0.672,0.0,0.135,0.233,89.954,218045.0
Te Lloré Un Río,"Maná, Christian Nodal",0.84,0.638,1.0,0.0,-7.002999999999999,0.0324,0.278,0.000146,0.17300000000000001,0.807,118.005,230811.0
Te Marqué Pedo,"Alex Luna, DAAZ",0.836,0.66,1.0,0.0,-3.9389999999999996,0.0648,0.7240000000000001,0.0,0.11199999999999999,0.8290000000000001,135.091,216000.0
Te Marqué Pedo - Remix,"Alex Luna, DAAZ, Christian Nodal",0.831,0.672,4.0,1.0,-2.9739999999999998,0.10099999999999999,0.523,0.0,0.18,0.736,135.04399999999998,217798.0
Te Va a Gustar,"Aleman, Snow Tha Product",0.78,0.748,2.0,1.0,-5.41,0.0729,0.131,0.0,0.0995,0.307,142.063,168825.0
Te Vi,"Piso 21, Micro TDH",0.877,0.777,1.0,1.0,-4.246,0.11699999999999999,0.0446,3.46e-05,0.0863,0.706,102.02,231848.0
Te Volvería A Elegir,Calibre 50,0.768,0.391,3.0,1.0,-5.976,0.032,0.52,0.0,0.128,0.815,132.009,180680.0
Teenagers,My Chemical Romance,0.46299999999999997,0.857,4.0,1.0,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,161920.0
Tek It,Cafuné,0.423,0.9129999999999999,8.0,1.0,-5.354,0.0655,6.53e-05,0.0,0.26899999999999996,0.596,146.995,191823.0
Telepath,Conan Gray,0.606,0.8190000000000001,9.0,1.0,-4.803999999999999,0.049,0.00298,0.0,0.0702,0.7440000000000001,75.006,194973.0
Tell Em,"Cochise, $NOT",0.672,0.7170000000000001,5.0,1.0,-7.476,0.226,0.10300000000000001,0.0,0.39799999999999996,0.473,157.905,180380.0
Tell It To My Heart,"MEDUZA, Hozier",0.539,0.715,11.0,0.0,-6.638999999999999,0.0595,0.0265,0.0,0.609,0.489,123.854,165524.0
Tell Me Why (Taylor’s Version),Taylor Swift,0.578,0.909,7.0,1.0,-3.6689999999999996,0.0628,0.0222,0.0,0.33299999999999996,0.541,100.023,200576.0
Tell The Vision,Kanye West,0.7140000000000001,0.41700000000000004,2.0,0.0,-11.085,0.0426,0.209,0.0,0.105,0.213,144.064,104219.0
Tell The Vision (feat. Kanye West & Pusha T),"Pop Smoke, Kanye West, Pusha T",0.662,0.6859999999999999,7.0,1.0,-8.302,0.332,0.251,5.59e-06,0.349,0.6779999999999999,143.971,215000.0
Tendencia Global,"Blessd, Myke Towers, Ovy On The Drums",0.867,0.7659999999999999,6.0,1.0,-3.542,0.124,0.527,8.499999999999999e-05,0.111,0.607,91.023,234402.0
Tengo Todo Excepto a Ti,Luis Miguel,0.542,0.665,0.0,1.0,-8.121,0.0297,0.522,0.0,0.177,0.41700000000000004,147.977,272827.0
Tennessee Whiskey,Chris Stapleton,0.392,0.37,9.0,1.0,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293.0
Tequila Shots,Kid Cudi,0.7120000000000001,0.556,5.0,0.0,-7.213999999999999,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293.0
Terrenal,Julión Álvarez y su Norteño Banda,0.581,0.43,4.0,0.0,-4.817,0.0333,0.7,0.0,0.12,0.609,81.969,237640.0
Texts Go Green,Drake,0.765,0.627,0.0,1.0,-4.607,0.0622,0.000916,0.195,0.0847,0.536,118.99700000000001,308820.0
Thank God It's Christmas - 2011 Remaster,Queen,0.29600000000000004,0.42100000000000004,7.0,1.0,-8.891,0.0285,0.214,0.0,0.23199999999999998,0.335,83.425,261627.0
That Funny Feeling,Bo Burnham,0.545,0.27699999999999997,4.0,1.0,-11.7,0.0392,0.764,0.0,0.3720000000000001,0.389,75.763,301111.0
That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",0.703,0.589,1.0,1.0,-6.193,0.0534,0.00584,0.0,0.11599999999999999,0.223,145.92700000000005,225867.0
That That (prod. & feat. SUGA of BTS),"PSY, SUGA",0.905,0.9620000000000001,4.0,1.0,-3.197,0.0856,0.0299,0.0,0.0272,0.9059999999999999,129.969,174647.0
That's Hilarious,Charlie Puth,0.7140000000000001,0.442,6.0,1.0,-5.909,0.0605,0.742,0.0,0.114,0.546,108.039,146855.0
That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),"Taylor Swift, Keith Urban",0.588,0.608,5.0,1.0,-7.062,0.0365,0.225,0.0,0.092,0.508,90.20100000000001,189496.0
The Best Day (Taylor’s Version),Taylor Swift,0.642,0.5760000000000001,1.0,1.0,-8.524,0.0282,0.488,0.0,0.159,0.469,125.0,245290.0
The Box,Roddy Ricch,0.8959999999999999,0.586,10.0,0.0,-6.687,0.0559,0.10400000000000001,0.0,0.79,0.642,116.971,196653.0
The Business,Tiësto,0.7979999999999999,0.62,8.0,0.0,-7.079,0.23199999999999998,0.414,0.0192,0.11199999999999999,0.235,120.031,164000.0
The Chain - 2004 Remaster,Fleetwood Mac,0.545,0.67,9.0,1.0,-8.81,0.0496,0.009000000000000001,0.000822,0.0451,0.48100000000000004,151.553,270213.0
The Christmas Song (Merry Christmas To You),Nat King Cole,0.319,0.21,1.0,1.0,-15.231,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160.0
The Color Violet,Tory Lanez,0.645,0.534,6.0,0.0,-10.8,0.0479,0.157,0.0,0.0863,0.46299999999999997,105.02,226467.0
The Fall,Lovejoy,0.7929999999999999,0.48,8.0,0.0,-10.335,0.305,0.0102,0.0123,0.153,0.242,132.058,184497.0
The Family Madrigal,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",0.594,0.628,1.0,1.0,-6.345,0.359,0.12,0.0,0.0582,0.556,141.391,257213.0
The Feels,TWICE,0.8079999999999999,0.903,9.0,1.0,-2.1790000000000003,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053.0
The First Noël,Andy Williams,0.20800000000000002,0.184,0.0,1.0,-15.49,0.0303,0.9309999999999999,0.0,0.376,0.34700000000000003,80.26100000000002,187000.0
The Foundations of Decay,My Chemical Romance,0.363,0.67,1.0,0.0,-6.652,0.0552,0.000582,0.5479999999999999,0.317,0.198,150.15,360760.0
The Good Ones,Gabby Barrett,0.519,0.552,2.0,1.0,-5.023,0.0259,0.18,0.0,0.149,0.331,89.95700000000002,215141.0
The Heart Part 5,Kendrick Lamar,0.7,0.812,1.0,0.0,-8.128,0.297,0.183,0.0,0.0756,0.8009999999999999,97.405,332229.0
The Hills,The Weeknd,0.585,0.564,0.0,0.0,-7.063,0.0515,0.0671,0.0,0.135,0.13699999999999998,113.00299999999999,242253.0
The Joker And The Queen,Ed Sheeran,0.5670000000000001,0.21100000000000002,0.0,1.0,-9.975,0.0315,0.9520000000000001,5.24e-05,0.275,0.289,134.019,185587.0
The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",0.528,0.309,0.0,1.0,-7.398,0.0329,0.924,2.1000000000000002e-06,0.282,0.307,133.83,185422.0
The Kind of Love We Make,Luke Combs,0.608,0.745,1.0,1.0,-4.13,0.0277,0.0226,6.47e-06,0.0942,0.46399999999999997,102.025,224427.0
The Last Ride,Sidhu Moose Wala,0.792,0.647,10.0,0.0,-5.447,0.33399999999999996,0.0299,0.0,0.11900000000000001,0.638,89.029,262247.0
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),"Taylor Swift, Gary Lightbody",0.502,0.534,2.0,1.0,-5.954,0.0278,0.0399,0.0,0.0977,0.155,94.05,299080.0
The Less I Know The Better,Tame Impala,0.64,0.74,4.0,1.0,-4.083,0.0284,0.0115,0.00678,0.16699999999999998,0.785,116.87899999999999,216320.0
The Little Drummer Boy - Remastered 2006,Bing Crosby,0.636,0.165,10.0,1.0,-14.261,0.0328,0.885,4.79e-05,0.0502,0.505,112.773,180040.0
The Lucky One (Taylor's Version),Taylor Swift,0.6859999999999999,0.5710000000000001,4.0,1.0,-7.138,0.05,0.066,0.0,0.0608,0.5379999999999999,117.889,240467.0
The Moment I Knew (Taylor's Version),Taylor Swift,0.636,0.402,7.0,1.0,-7.855,0.031,0.0494,0.0,0.107,0.20800000000000002,125.95200000000001,285280.0
The Motto,"Tiësto, Ava Max",0.754,0.763,7.0,0.0,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.46399999999999997,117.95299999999999,164819.0
The Next Episode,"Dr. Dre, Snoop Dogg",0.922,0.909,10.0,0.0,-2.4290000000000003,0.27,0.0281,0.0,0.0856,0.309,95.295,161507.0
The Night We Met,Lord Huron,0.544,0.369,2.0,1.0,-9.514,0.038,0.9690000000000001,0.27899999999999997,0.639,0.102,87.01,208212.0
The Nights,Avicii,0.527,0.835,6.0,1.0,-5.297999999999999,0.0433,0.0166,0.0,0.249,0.654,125.98299999999999,176658.0
The Other Side Of The Door (Taylor’s Version),Taylor Swift,0.4320000000000001,0.873,4.0,1.0,-4.367,0.0577,0.0279,0.0,0.16699999999999998,0.629,163.93599999999995,238444.0
The Outside,Twenty One Pilots,0.785,0.623,11.0,1.0,-6.922999999999999,0.0403,0.0505,0.125,0.0539,0.711,100.991,216759.0
The Path,Lorde,0.611,0.597,5.0,1.0,-8.052,0.0463,0.436,0.0,0.105,0.0984,92.021,221241.0
The Real Slim Shady,Eminem,0.9490000000000001,0.6609999999999999,5.0,0.0,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.50399999999999,284200.0
The Remorse,Drake,0.473,0.53,0.0,1.0,-8.506,0.249,0.812,6.92e-06,0.22699999999999998,0.637,74.732,351220.0
The Rumbling (TV Size),SiM,0.408,0.875,8.0,1.0,-1.536,0.0546,1.6800000000000002e-05,0.000101,0.264,0.6459999999999999,144.975,90266.0
The Scientist,Coldplay,0.557,0.442,5.0,1.0,-7.224,0.0243,0.731,1.4599999999999999e-05,0.11,0.213,146.27700000000004,309600.0
The Spins,Mac Miller,0.794,0.7659999999999999,9.0,0.0,-3.8939999999999997,0.0377,0.0135,0.0,0.0785,0.55,127.007,195873.0
The Tradition,Halsey,0.43,0.262,9.0,0.0,-7.605,0.0315,0.78,0.0,0.111,0.244,105.822,226373.0
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,0.6779999999999999,0.733,7.0,1.0,-5.025,0.0281,0.00115,0.0,0.10400000000000001,0.581,121.009,200280.0
The Way I Loved You (Taylor’s Version),Taylor Swift,0.402,0.732,5.0,1.0,-4.665,0.0484,0.0033,0.0,0.10800000000000001,0.47200000000000003,161.032,243137.0
The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",0.703,0.757,1.0,1.0,-3.612,0.05,0.617,0.0,0.106,0.696,82.008,221747.0
The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",0.49,0.618,1.0,1.0,-5.655,0.10400000000000001,0.0221,3.77e-06,0.259,0.28600000000000003,99.7,201600.0
There She Go (feat. Lil Uzi Vert),"Justin Bieber, Lil Uzi Vert",0.725,0.716,9.0,1.0,-5.4479999999999995,0.0349,0.00945,0.0,0.11900000000000001,0.904,150.07399999999996,215020.0
Therefore I Am,Billie Eilish,0.889,0.34,11.0,0.0,-7.773,0.0697,0.218,0.13,0.055,0.716,94.009,174321.0
Thinking 'Bout You (feat. MacKenzie Porter),"Dustin Lynch, MacKenzie Porter",0.40299999999999997,0.711,8.0,1.0,-4.189,0.0569,0.13699999999999998,0.0,0.109,0.8009999999999999,203.803,170560.0
Thinking out Loud,Ed Sheeran,0.7809999999999999,0.445,2.0,1.0,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,281560.0
Thinking with My Dick (feat. Juicy J),"Kevin Gates, Juicy J",0.77,0.6990000000000001,0.0,1.0,-6.59,0.19899999999999998,0.0596,1.65e-05,0.17,0.696,81.003,165315.0
This Bar,Morgan Wallen,0.5529999999999999,0.884,2.0,1.0,-5.306,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280.0
This Christmas,Christina Aguilera,0.575,0.7440000000000001,1.0,1.0,-5.466,0.0603,0.0687,0.0,0.0723,0.701,183.79,241507.0
This Christmas,Donny Hathaway,0.634,0.645,5.0,1.0,-9.2,0.0376,0.292,0.0,0.24600000000000002,0.677,93.04700000000001,231173.0
This City,Sam Fischer,0.605,0.377,11.0,1.0,-6.212999999999999,0.0443,0.733,0.0,0.0808,0.519,73.877,194853.0
This Is Halloween - Soundtrack,The Citizens of Halloween,0.5670000000000001,0.508,7.0,1.0,-12.823,0.0502,0.767,0.0,0.145,0.647,167.63,196560.0
This Love (Taylor’s Version),Taylor Swift,0.47,0.494,4.0,1.0,-8.672,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100.0
Thot Shit,Megan Thee Stallion,0.95,0.693,9.0,1.0,-3.424,0.0898,0.0133,0.0,0.17300000000000001,0.8909999999999999,130.02,184635.0
Thought You Should Know,Morgan Wallen,0.529,0.695,6.0,1.0,-6.1739999999999995,0.0278,0.488,1.24e-05,0.142,0.514,139.993,215572.0
Thousand Miles,The Kid LAROI,0.376,0.657,7.0,1.0,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782.0
Thriller,Michael Jackson,0.773,0.8590000000000001,11.0,1.0,-4.913,0.0747,0.0855,0.00018,0.914,0.813,118.458,357267.0
Thriller - 2003 Edit,Michael Jackson,0.775,0.852,11.0,1.0,-4.813,0.0528,0.0892,2.35e-05,0.823,0.836,118.561,311440.0
